SAMPID,SMATSSCR,SMCENTER,SMPTHNTS,SMRIN,SMTS,SMTSD,SMUBRID,SMTSISCH,SMTSPAX,SMNABTCH,SMNABTCHT,SMNABTCHD,SMGEBTCH,SMGEBTCHD,SMGEBTCHT,SMAFRZE,SMGTC,SME2MPRT,SMCHMPRS,SMNTRART,SMNUMGPS,SMMAPRT,SMEXNCRT,SM550NRM,SMGNSDTC,SMUNMPRT,SM350NRM,SMRDLGTH,SMMNCPB,SME1MMRT,SMSFLGTH,SMESTLBS,SMMPPD,SMNTERRT,SMRRNANM,SMRDTTL,SMVQCFL,SMMNCV,SMTRSCPT,SMMPPDPR,SMCGLGTH,SMGAPPCT,SMUNPDRD,SMNTRNRT,SMMPUNRT,SMEXPEFF,SMMPPDUN,SME2MMRT,SME2ANTI,SMALTALG,SME2SNSE,SMMFLGTH,SME1ANTI,SMSPLTRD,SMBSMMRT,SME1SNSE,SME1PCTS,SMRRNART,SME1MPRT,SMNUM5CD,SMDPMPRT,SME2PCTS
GTEX-1IL2V-0006-SM-CMKFN,,B1,,8.9,Blood,Whole Blood,13756,786,,BP-59701,RNA isolation_PAXgene Blood RNA (Manual),01/16/2015,LCSET-9116,07/18/2016,TruSeq.v1,RNASEQ,,0.981857,2.90E+06,0.919798,,0.982842,0.725378,,19796,1,,76,,0.0023615,139,0,1.12E+08,0.0794467,155396,1.14E+08,7.95E+06,,19817,5.56E+07,,,0,0.19442,0.982842,0.712932,1.12E+08,0.00319461,2.44E+07,1.73E+08,2.46E+07,167,2.46E+07,2.52E+07,0.00277763,2.46E+07,49.9679,0.00136892,0.983826,,0,50.2245
GTEX-1IOXB-0006-SM-CMKFO,,B1,,8.9,Blood,Whole Blood,13756,581,,BP-59701,RNA isolation_PAXgene Blood RNA (Manual),01/16/2015,LCSET-9116,07/18/2016,TruSeq.v1,RNASEQ,,0.989828,378801,0.977405,,0.991086,0.76728,,18286,1,,76,,0.00253391,96,0,5.50E+07,0.0219827,302158,5.55E+07,4.06E+06,,18298,2.74E+07,,,0,0.210124,0.991086,0.760441,5.50E+07,0.00346081,1.27E+07,4.76E+07,1.28E+07,107,1.28E+07,1.19E+07,0.00299678,1.27E+07,49.8971,0.00544331,0.992345,,0,50.1096
GTEX-1IY9M-0005-SM-CNNOU,,B1,,8.9,Blood,Whole Blood,13756,963,,BP-59701,RNA isolation_PAXgene Blood RNA (Manual),01/16/2015,LCSET-9410,07/26/2016,TruSeq.v1,RNASEQ,,0.989573,1.58E+06,0.953602,,0.991748,0.742542,,21802,1,,76,,0.00282084,273,0,1.13E+08,0.0458139,575708,1.14E+08,1.29E+07,,21829,5.62E+07,,,0,0.21106,0.991748,0.736415,1.13E+08,0.00389335,2.49E+07,7.57E+07,2.51E+07,268,2.52E+07,2.12E+07,0.00335592,2.51E+07,49.9211,0.00505575,0.993922,,0,50.1671
GTEX-1J8EW-0006-SM-CNNOW,,B1,,8.4,Blood,Whole Blood,13756,1040,,BP-59919,RNA isolation_PAXgene Blood RNA (Manual),01/23/2015,LCSET-9410,07/26/2016,TruSeq.v1,RNASEQ,,0.981223,314746,0.980267,,0.983055,0.771876,,20935,1,,76,,0.00260784,201,0,1.06E+08,0.0190696,212799,1.08E+08,1.20E+07,,20961,5.29E+07,,,0,0.208392,0.983055,0.758796,1.06E+08,0.00369104,2.45E+07,8.75E+07,2.45E+07,223,2.46E+07,2.38E+07,0.00314843,2.46E+07,49.9839,0.00196693,0.984887,,0,50.0335
GTEX-1J8JJ-0006-SM-CNNOX,,B1,,8.2,Blood,Whole Blood,13756,1034,,BP-59979,RNA isolation_PAXgene Blood RNA (Manual),01/26/2015,LCSET-9410,07/26/2016,TruSeq.v1,RNASEQ,,0.984287,811889,0.974329,,0.986181,0.785646,,19576,1,,76,,0.00248138,198,0,1.17E+08,0.0246878,219271,1.18E+08,1.18E+07,,19594,5.80E+07,,,0,0.188683,0.986181,0.77479,1.17E+08,0.00384726,2.73E+07,1.54E+08,2.73E+07,236,2.74E+07,3.02E+07,0.00316301,2.75E+07,50.0779,0.00185551,0.988075,,0,50.0148
GTEX-1J8Q2-0006-SM-CNNOZ,,B1,,8.6,Blood,Whole Blood,13756,886,,BP-59979,RNA isolation_PAXgene Blood RNA (Manual),01/26/2015,LCSET-9410,07/26/2016,TruSeq.v1,RNASEQ,,0.984794,1.34E+06,0.947419,,0.987112,0.726647,,18400,1,,76,,0.00258197,105,0,8.36E+07,0.0518272,116199,8.47E+07,9.15E+06,,18413,4.16E+07,,,0,0.220771,0.987112,0.717282,8.36E+07,0.00437144,1.88E+07,1.08E+08,1.89E+07,130,1.89E+07,1.81E+07,0.0034746,1.90E+07,50.1192,0.00137222,0.98943,,0,50.1278
GTEX-1J8Q3-0005-SM-CNNOY,,B1,,9.1,Blood,Whole Blood,13756,-152,,BP-59979,RNA isolation_PAXgene Blood RNA (Manual),01/26/2015,LCSET-9410,07/26/2016,TruSeq.v1,RNASEQ,,0.989682,1.71E+06,0.952334,,0.991636,0.791908,,19413,1,,76,,0.00214303,268,0,1.23E+08,0.0469669,270338,1.24E+08,1.21E+07,,19430,6.14E+07,,,0,0.160425,0.991636,0.785285,1.23E+08,0.00373739,2.77E+07,1.34E+08,2.78E+07,280,2.79E+07,2.91E+07,0.00293864,2.79E+07,50.028,0.00217509,0.99359,,0,50.0938
GTEX-1J8QM-0006-SM-CNNP1,,B1,,8.9,Blood,Whole Blood,13756,-178,,BP-59979,RNA isolation_PAXgene Blood RNA (Manual),01/26/2015,LCSET-9410,07/26/2016,TruSeq.v1,RNASEQ,,0.989629,2.18E+06,0.925105,,0.991467,0.754244,,19483,1,,76,,0.00261447,153,0,1.03E+08,0.0740501,246255,1.04E+08,1.09E+07,,19501,5.12E+07,,,0,0.170862,0.991467,0.747808,1.03E+08,0.0036932,2.24E+07,1.30E+08,2.25E+07,194,2.25E+07,2.26E+07,0.00315284,2.25E+07,50.0067,0.00237341,0.993305,,0,50.1227
GTEX-1JJ6O-0005-SM-DHXJ4,,B1,,7.7,Blood,Whole Blood,13756,893,,BP-60197,RNA isolation_PAXgene Blood RNA (Manual),02/03/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.954706,245553,0.991028,,0.955454,0.826734,,16336,1,,76,,0.00223503,189,0,1.16E+08,0.00786595,155575,1.22E+08,5.65E+06,,16339,5.79E+07,,,0,0.164293,0.955454,0.789906,1.16E+08,0.00250767,2.82E+07,2.05E+08,2.81E+07,230,2.81E+07,3.56E+07,0.00237124,2.82E+07,50.0998,0.00127741,0.956201,,0,49.9613
GTEX-1JJE9-0006-SM-CGQEB,,B1,,5.8,Blood,Whole Blood,13756,887,,BP-60387,RNA isolation_PAXgene Blood RNA (Manual),02/10/2015,LCSET-9104,06/20/2016,TruSeq.v1,RNASEQ,,0.955571,678695,0.984177,,0.957924,0.815398,,17188,1,,76,,0.00366673,262,0,2.22E+08,0.0129253,487646,2.32E+08,1.61E+07,,17190,1.10E+08,,,0,0.168779,0.957924,0.781089,2.22E+08,0.00390742,5.35E+07,4.61E+08,5.38E+07,298,5.42E+07,6.40E+07,0.0037803,5.38E+07,49.8251,0.00210636,0.960277,,0,50.1599
GTEX-1JJEA-0006-SM-DHXJ2,,B1,,8.4,Blood,Whole Blood,13756,935,,BP-60387,RNA isolation_PAXgene Blood RNA (Manual),02/10/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.98205,423217,0.981581,,0.982838,0.801795,,19773,1,,76,,0.00242724,201,0,1.12E+08,0.0175842,283382,1.14E+08,5.94E+06,,19789,5.59E+07,,,0,0.179786,0.982838,0.788034,1.12E+08,0.00299665,2.61E+07,1.45E+08,2.62E+07,240,2.62E+07,2.89E+07,0.00271171,2.62E+07,49.9625,0.002484,0.983625,,0,50.0661
GTEX-1JK1U-0006-SM-DHXJ3,,B1,,9.4,Blood,Whole Blood,13756,-99,,BP-60387,RNA isolation_PAXgene Blood RNA (Manual),02/10/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.991624,697169,0.966456,,0.992619,0.809972,,19236,1,,76,,0.00248714,271,0,1.08E+08,0.0329719,378659,1.08E+08,5.97E+06,,19252,5.36E+07,,,0,0.156484,0.992619,0.803993,1.08E+08,0.00269572,2.39E+07,5.51E+07,2.41E+07,275,2.41E+07,2.38E+07,0.00259133,2.39E+07,49.8462,0.00349348,0.993614,,0,50.2393
GTEX-1JKYN-0006-SM-DHXJ5,,B1,,8.7,Blood,Whole Blood,13756,-215,,BP-60520,RNA isolation_PAXgene Blood RNA (Manual),02/13/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.986671,500313,0.975494,,0.987594,0.818412,,19534,1,,76,,0.00237151,190,0,1.03E+08,0.0237146,221736,1.05E+08,5.63E+06,,19544,5.15E+07,,,0,0.157082,0.987594,0.808259,1.03E+08,0.00279568,2.39E+07,1.09E+08,2.41E+07,207,2.41E+07,2.70E+07,0.0025834,2.40E+07,49.9277,0.00212007,0.988518,,0,50.2125
GTEX-1JKYR-0005-SM-DHXL5,,B1,,8.1,Blood,Whole Blood,13756,-3,,BP-60520,RNA isolation_PAXgene Blood RNA (Manual),02/13/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.987632,551542,0.977137,,0.988421,0.828236,,19279,1,,76,,0.00232392,206,0,1.08E+08,0.0221726,548869,1.09E+08,5.89E+06,,19292,5.38E+07,,,0,0.148901,0.988421,0.818647,1.08E+08,0.00270462,2.48E+07,1.10E+08,2.51E+07,231,2.51E+07,2.81E+07,0.00251412,2.49E+07,49.8198,0.00502018,0.989211,,0,50.2891
GTEX-1JMLX-0006-SM-DHXJ6,,B1,,8.4,Blood,Whole Blood,13756,1109,,BP-60699,RNA isolation_PAXgene Blood RNA (Manual),02/20/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.963614,224842,0.991665,,0.964495,0.826682,,17645,1,,76,,0.00199358,256,0,1.28E+08,0.00704284,106789,1.33E+08,6.69E+06,,17650,6.36E+07,,,0,0.164983,0.964495,0.797331,1.28E+08,0.00244867,3.12E+07,2.23E+08,3.11E+07,263,3.12E+07,3.97E+07,0.00222092,3.12E+07,50.0268,0.000805957,0.965377,,0,49.9657
GTEX-1JMOU-0006-SM-DHXJ7,,B1,,8.1,Blood,Whole Blood,13756,1301,,BP-60699,RNA isolation_PAXgene Blood RNA (Manual),02/20/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.991752,550064,0.970811,,0.992835,0.771774,,20398,1,,76,,0.00265787,138,0,8.49E+07,0.0286223,325165,8.55E+07,4.76E+06,,20426,4.23E+07,,,0,0.199037,0.992835,0.766244,8.49E+07,0.00317781,1.90E+07,5.36E+07,1.92E+07,160,1.93E+07,1.76E+07,0.00291756,1.91E+07,49.7417,0.00380148,0.993918,,0,50.2914
GTEX-1JMPY-0006-SM-DHXJ8,,B1,,8.4,Blood,Whole Blood,13756,-204,,BP-60761,RNA isolation_PAXgene Blood RNA (Manual),02/23/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.992721,704545,0.959848,,0.993452,0.794542,,20398,1,,76,,0.00252841,198,0,9.20E+07,0.0396531,273528,9.26E+07,4.93E+06,,20416,4.59E+07,,,0,0.165306,0.993452,0.789339,9.20E+07,0.0027477,2.02E+07,4.46E+07,2.04E+07,204,2.04E+07,1.93E+07,0.00263797,2.03E+07,49.7992,0.00295276,0.994182,,0,50.2622
GTEX-1JMPZ-0006-SM-DHXJ9,,B1,,8.5,Blood,Whole Blood,13756,491,,BP-60761,RNA isolation_PAXgene Blood RNA (Manual),02/23/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.955908,201189,0.993077,,0.956595,0.835194,,15117,1,,76,,0.00192492,185,0,1.15E+08,0.00555858,71733,1.20E+08,6.38E+06,,15118,5.70E+07,,,0,0.157882,0.956595,0.798943,1.15E+08,0.00224155,2.82E+07,2.23E+08,2.80E+07,223,2.81E+07,3.65E+07,0.00208312,2.82E+07,50.0906,0.000599203,0.957282,,0,49.8782
GTEX-1JMQI-0005-SM-DHXJA,,B1,,8.7,Blood,Whole Blood,13756,-1287,,BP-60761,RNA isolation_PAXgene Blood RNA (Manual),02/23/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.952023,375117,0.986479,,0.952928,0.827446,,16462,1,,76,,0.00211449,184,0,1.17E+08,0.0125646,150844,1.23E+08,6.62E+06,,16465,5.82E+07,,,0,0.159033,0.952928,0.788497,1.17E+08,0.00263915,2.82E+07,2.41E+08,2.83E+07,217,2.83E+07,3.74E+07,0.00237657,2.83E+07,50.0078,0.00123063,0.953833,,0,50.0353
GTEX-1JMQJ-0006-SM-DHXJD,,B1,,8.4,Blood,Whole Blood,13756,721,,BP-60761,RNA isolation_PAXgene Blood RNA (Manual),02/23/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.961754,295864,0.989538,,0.962488,0.813631,,18017,1,,76,,0.00227538,191,0,1.22E+08,0.00946656,189971,1.26E+08,6.74E+06,,18026,6.05E+07,,,0,0.175907,0.962488,0.783109,1.22E+08,0.0026317,2.93E+07,2.07E+08,2.93E+07,235,2.94E+07,3.56E+07,0.0024534,2.94E+07,50.0699,0.00150466,0.963221,,0,49.987
GTEX-1JMQK-0005-SM-CNPOE,,B1,,8.3,Blood,Whole Blood,13756,714,,BP-60761,RNA isolation_PAXgene Blood RNA (Manual),02/23/2015,LCSET-9412,07/31/2016,TruSeq.v1,RNASEQ,,0.981579,686639,0.970685,,0.984374,0.775751,,20834,1,,76,,0.00622203,136,0,9.32E+07,0.0274299,293336,9.46E+07,2.33E+07,,20852,4.62E+07,,,0,0.194934,0.984374,0.763629,9.32E+07,0.00890953,2.08E+07,5.52E+07,2.09E+07,158,2.11E+07,1.78E+07,0.00756197,2.09E+07,49.8342,0.00309967,0.987169,,0,50.201
GTEX-1JMQL-0006-SM-DHXJB,,B1,,7.2,Blood,Whole Blood,13756,574,,BP-60761,RNA isolation_PAXgene Blood RNA (Manual),02/23/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.966729,181072,0.990948,,0.967448,0.831378,,17656,1,,76,,0.00224148,145,0,1.07E+08,0.00817239,171567,1.11E+08,5.61E+06,,17659,5.33E+07,,,0,0.15957,0.967448,0.804314,1.07E+08,0.00274506,2.58E+07,1.78E+08,2.58E+07,192,2.58E+07,3.25E+07,0.00249308,2.58E+07,50.0121,0.00155217,0.968166,,0,50.0623
GTEX-1JN1M-0006-SM-DHXJE,,B1,,8.2,Blood,Whole Blood,13756,449,,BP-61040,RNA isolation_PAXgene Blood RNA (Manual),02/27/2015,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.991878,1.23E+06,0.962531,,0.992824,0.788118,,20068,1,,76,,0.00243536,204,0,1.05E+08,0.0367863,427285,1.06E+08,5.91E+06,,20085,5.24E+07,,,0,0.174413,0.992824,0.782462,1.05E+08,0.00275735,2.36E+07,7.90E+07,2.38E+07,229,2.39E+07,2.40E+07,0.0025962,2.37E+07,49.8257,0.00403429,0.993769,,0,50.2724
GTEX-1JN6P-0005-SM-DIPEH,,B1,,8.9,Blood,Whole Blood,13756,745,,BP-61120,RNA isolation_PAXgene Blood RNA (Manual),03/02/2015,"LCSET-10311,LCSET-10533",01/26/2017,TruSeq.v1,RNASEQ,,0.990691,914376,0.959493,,0.992274,0.614054,,20602,1,,76,,0.00297344,112,0,7.58E+07,0.0400786,223674,7.64E+07,6.00E+06,,20642,3.77E+07,,,0,0.34544,0.992274,0.609309,7.58E+07,0.00411664,1.69E+07,3.02E+07,1.69E+07,126,1.70E+07,1.06E+07,0.00354413,1.69E+07,49.9254,0.00292656,0.993857,,0,50.0278
GTEX-1JN76-0005-SM-EAZ3B,,B1,,8.4,Blood,Whole Blood,13756,-10,,BP-61398,RNA isolation_PAXgene Blood RNA (Manual),03/06/2015,LCSET-10517,04/16/2017,TruSeq.v1,RNASEQ,,0.990583,819904,0.963382,,0.991262,0.836578,,19135,1,,76,,0.00214656,208,0,9.78E+07,0.0362541,852425,9.87E+07,7.17E+06,,19143,4.88E+07,,,0,0.126804,0.991262,0.829269,9.78E+07,0.00290767,2.17E+07,5.43E+07,2.18E+07,220,2.18E+07,2.18E+07,0.00252685,2.18E+07,50.0173,0.00863594,0.991942,,0,50.1751
GTEX-1K2DA-0005-SM-DIPE7,,B1,,8.7,Blood,Whole Blood,13756,-57,,BP-61440,RNA isolation_PAXgene Blood RNA (Manual),03/09/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.992899,923046,0.959041,,0.994163,0.816778,,19205,1,,76,,0.00273128,180,0,8.89E+07,0.0403063,272007,8.94E+07,6.68E+06,,19218,4.43E+07,,,0,0.142264,0.994163,0.81201,8.89E+07,0.00391901,1.93E+07,2.64E+07,1.94E+07,193,1.94E+07,1.81E+07,0.00332439,1.93E+07,49.8256,0.00304216,0.995428,,0,50.1541
GTEX-1K2DU-0005-SM-DIPE8,,B1,,8.1,Blood,Whole Blood,13756,383,,BP-61603,RNA isolation_PAXgene Blood RNA (Manual),03/13/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.965126,801730,0.971146,,0.966375,0.809411,,17960,1,,76,,0.00222802,133,0,1.09E+08,0.0275113,100771,1.13E+08,8.82E+06,,17967,5.42E+07,,,0,0.161735,0.966375,0.782195,1.09E+08,0.00332344,2.55E+07,1.88E+08,2.56E+07,166,2.57E+07,3.04E+07,0.00277502,2.56E+07,49.9087,0.000894373,0.967625,,0,50.1273
GTEX-1K9T9-0006-SM-DIPE9,,B1,,9.1,Blood,Whole Blood,13756,384,,BP-61603,RNA isolation_PAXgene Blood RNA (Manual),03/13/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.992051,888509,0.966216,,0.99326,0.78899,,20683,1,,76,,0.00255348,191,0,1.04E+08,0.0332001,107312,1.04E+08,7.58E+06,,20707,5.17E+07,,,0,0.177226,0.99326,0.783672,1.04E+08,0.00357875,2.30E+07,5.33E+07,2.32E+07,205,2.33E+07,2.18E+07,0.0030655,2.31E+07,49.8073,0.00102726,0.994469,,0,50.1267
GTEX-1KAFJ-0006-SM-9WPO1,,B1,,8.7,Blood,Whole Blood,13756,-211,,BP-61653,RNA isolation_PAXgene Blood RNA (Manual),03/16/2015,LCSET-7429,07/20/2015,TruSeq.v1,RNASEQ,,0.976528,352112,0.976387,,0.977965,0.825912,,18077,1,,76,,0.00632111,98,0,7.72E+07,0.0220659,255339,7.90E+07,1.26E+07,,18084,3.84E+07,,,0,0.150475,0.977965,0.807714,7.72E+07,0.00720229,1.79E+07,8.92E+07,1.80E+07,121,1.80E+07,1.98E+07,0.00676105,1.80E+07,49.9663,0.00323415,0.979403,,0,50.2005
GTEX-1KANA-0006-SM-9YFLB,,B1,,8.1,Blood,Whole Blood,13756,-183,,BP-61834,RNA isolation_PAXgene Blood RNA (Manual),03/20/2015,LCSET-7536,08/08/2015,TruSeq.v1,RNASEQ,,0.973092,500099,0.973697,,0.974394,0.805431,,18338,1,,76,,0.00236414,152,0,1.07E+08,0.0259016,280685,1.09E+08,3.99E+06,,18348,5.31E+07,,,0,0.168266,0.974394,0.784807,1.07E+08,0.00362673,2.46E+07,1.38E+08,2.48E+07,188,2.49E+07,2.74E+07,0.00299459,2.47E+07,49.8511,0.0025654,0.975696,,0,50.1556
GTEX-1KANB-0006-SM-DIPE6,,B1,,8.9,Blood,Whole Blood,13756,577,,BP-61834,RNA isolation_PAXgene Blood RNA (Manual),03/20/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.992044,599828,0.975116,,0.9933,0.775769,,21795,1,,76,,0.00279723,170,0,1.05E+08,0.0241293,330907,1.05E+08,8.05E+06,,21830,5.21E+07,,,0,0.199347,0.9933,0.770571,1.05E+08,0.00384348,2.37E+07,5.78E+07,2.37E+07,193,2.38E+07,2.27E+07,0.00331969,2.37E+07,49.9151,0.00313899,0.994556,,0,50.0365
GTEX-1KANC-0006-SM-9YFL8,,B1,,8.1,Blood,Whole Blood,13756,-77,,BP-61834,RNA isolation_PAXgene Blood RNA (Manual),03/20/2015,"LCSET-7536,LCSET-7767",08/22/2015,TruSeq.v1,RNASEQ,,0.969481,937284,0.959259,,0.971593,0.792685,,19561,1,,76,,0.00331786,193,0,1.23E+08,0.0393884,323025,1.26E+08,1.60E+07,,19579,6.10E+07,,,0,0.166575,0.971593,0.770167,1.23E+08,0.0052119,2.77E+07,1.54E+08,2.78E+07,216,2.78E+07,2.82E+07,0.00426282,2.80E+07,50.1922,0.00255716,0.973704,,0,50.0854
GTEX-1KD4Q-0006-SM-DIPEA,,B1,,7.9,Blood,Whole Blood,13756,704,,BP-62000,RNA isolation_PAXgene Blood RNA (Manual),03/26/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.945439,243845,0.992804,,0.946594,0.814641,,16547,1,,76,,0.00186997,136,0,1.17E+08,0.00608181,108736,1.23E+08,9.68E+06,,16548,5.80E+07,,,0,0.178163,0.946594,0.771134,1.17E+08,0.00299361,2.84E+07,2.39E+08,2.85E+07,188,2.85E+07,3.69E+07,0.00243111,2.86E+07,50.0639,0.000883099,0.947749,,0,50.0585
GTEX-1KD5A-0006-SM-DIPEB,,B1,,8.1,Blood,Whole Blood,13756,522,,BP-62000,RNA isolation_PAXgene Blood RNA (Manual),03/26/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.98097,514589,0.982499,,0.982096,0.792482,,18696,1,,76,,0.00241138,195,0,1.21E+08,0.0165403,176739,1.24E+08,8.93E+06,,18705,6.04E+07,,,0,0.190017,0.982096,0.778294,1.21E+08,0.0035876,2.87E+07,1.75E+08,2.88E+07,238,2.88E+07,3.23E+07,0.00299881,2.88E+07,50.0091,0.0014303,0.983222,,0,50.0774
GTEX-1KWVE-0005-SM-CYPSE,,B1,,8.2,Blood,Whole Blood,13756,1242,,BP-62000,RNA isolation_PAXgene Blood RNA (Manual),03/26/2015,LCSET-9770,09/23/2016,TruSeq.v1,RNASEQ,,0.975754,229363,0.986944,,0.976399,0.813729,,18688,1,,76,,0.0022195,121,0,9.52E+07,0.0122524,188731,9.75E+07,7.04E+06,,18696,4.74E+07,,,0,0.173215,0.976399,0.794524,9.52E+07,0.0025966,2.26E+07,1.44E+08,2.27E+07,153,2.27E+07,2.67E+07,0.00240792,2.27E+07,50.0169,0.00193543,0.977044,,0,50.1041
GTEX-1KXAM-0005-SM-DIPEC,,B1,,9.8,Blood,Whole Blood,13756,-85,,BP-62000,RNA isolation_PAXgene Blood RNA (Manual),03/26/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.99235,695907,0.966527,,0.993584,0.799237,,19769,1,,76,,0.0027199,159,0,9.62E+07,0.0328673,181073,9.68E+07,7.27E+06,,19785,4.79E+07,,,0,0.16729,0.993584,0.794109,9.62E+07,0.00384773,2.13E+07,4.34E+07,2.14E+07,194,2.15E+07,2.04E+07,0.00328312,2.14E+07,49.8723,0.00187087,0.994817,,0,50.081
GTEX-1L5NE-0005-SM-DIPEG,,B1,,9,Blood,Whole Blood,13756,-178,,BP-62096,RNA isolation_PAXgene Blood RNA (Manual),03/30/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.991912,1.27E+06,0.960981,,0.993247,0.822528,,19555,1,,76,,0.0023855,271,0,1.19E+08,0.0385342,485339,1.20E+08,8.70E+06,,19565,5.92E+07,,,0,0.138453,0.993247,0.816974,1.19E+08,0.00331591,2.60E+07,5.29E+07,2.62E+07,316,2.63E+07,2.57E+07,0.00285008,2.61E+07,49.8548,0.00405412,0.994583,,0,50.1855
GTEX-1LB8K-0005-SM-DIPED,,B1,,8.4,Blood,Whole Blood,13756,582,,BP-62263,RNA isolation_PAXgene Blood RNA (Manual),04/03/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.97267,469239,0.983488,,0.97411,0.810693,,18916,1,,76,,0.00242558,156,0,1.10E+08,0.0158437,311832,1.13E+08,8.58E+06,,18923,5.46E+07,,,0,0.172794,0.97411,0.789704,1.10E+08,0.00344143,2.57E+07,1.47E+08,2.58E+07,190,2.59E+07,2.85E+07,0.00293275,2.57E+07,49.8507,0.00276809,0.975549,,0,50.1538
GTEX-1LBAC-0005-SM-DIPEE,,B1,,9.2,Blood,Whole Blood,13756,-180,,BP-62263,RNA isolation_PAXgene Blood RNA (Manual),04/03/2015,LCSET-10311,01/17/2017,TruSeq.v1,RNASEQ,,0.984264,501298,0.976988,,0.985292,0.81556,,18889,1,,76,,0.0024061,144,0,1.01E+08,0.0223106,168238,1.02E+08,6.65E+06,,18896,5.03E+07,,,0,0.161428,0.985292,0.803565,1.01E+08,0.00321981,2.37E+07,1.33E+08,2.37E+07,169,2.38E+07,2.77E+07,0.00281253,2.37E+07,49.9024,0.00164194,0.986319,,0,50.0829
GTEX-1LC47-0005-SM-COH2J,,B1,,8.7,Blood,Whole Blood,13756,598,,BP-62277,RNA isolation_PAXgene Blood RNA (Manual),04/06/2015,LCSET-9414,08/03/2016,TruSeq.v1,RNASEQ,,0.973988,730943,0.972407,,0.974998,0.810125,,19666,1,,76,,0.00376151,195,0,1.12E+08,0.0265116,446753,1.15E+08,1.24E+07,,19674,5.59E+07,,,0,0.162282,0.974998,0.789871,1.12E+08,0.00428134,2.61E+07,1.41E+08,2.62E+07,227,2.62E+07,2.86E+07,0.00402115,2.62E+07,49.9846,0.00387987,0.976008,,0,50.0666
GTEX-1LG7Y-0005-SM-DKPQ7,,B1,,8.7,Blood,Whole Blood,13756,886,,BP-62494,RNA isolation_PAXgene Blood RNA (Manual),04/13/2015,LCSET-10313,01/17/2017,TruSeq.v1,RNASEQ,,0.968066,556657,0.981413,,0.970332,0.8033,,19609,1,,76,,0.00255546,197,0,1.25E+08,0.0171223,231574,1.29E+08,1.30E+07,,19617,6.21E+07,,,0,0.178113,0.970332,0.779468,1.25E+08,0.0033552,2.92E+07,1.80E+08,2.95E+07,241,2.95E+07,3.44E+07,0.00295439,2.94E+07,49.9599,0.00179829,0.972597,,0,50.2489
GTEX-1LG7Z-0005-SM-DKPQ6,,B1,,9.9,Blood,Whole Blood,13756,-166,,BP-62494,RNA isolation_PAXgene Blood RNA (Manual),04/13/2015,LCSET-10313,01/17/2017,TruSeq.v1,RNASEQ,,0.97799,1.13E+06,0.962628,,0.980202,0.810214,,19266,1,,76,,0.00290284,270,0,1.24E+08,0.0364077,311572,1.26E+08,1.28E+07,,19277,6.14E+07,,,0,0.152413,0.980202,0.794173,1.24E+08,0.00342707,2.79E+07,1.47E+08,2.82E+07,264,2.83E+07,3.13E+07,0.00316436,2.81E+07,49.7627,0.00247243,0.982414,,0,50.269
GTEX-1LGOU-0005-SM-DKPPW,,B1,,8.1,Blood,Whole Blood,13756,-163,,BP-62651,RNA isolation_PAXgene Blood RNA (Manual),04/17/2015,LCSET-10313,01/17/2017,TruSeq.v1,RNASEQ,,0.985477,1.09E+06,0.950507,,0.987482,0.789537,,18924,1,,76,,0.00278856,201,0,1.07E+08,0.0490878,377819,1.09E+08,1.14E+07,,18938,5.35E+07,,,0,0.16097,0.987482,0.779653,1.07E+08,0.0028724,2.37E+07,1.03E+08,2.40E+07,247,2.41E+07,2.33E+07,0.0028304,2.38E+07,49.7329,0.00347362,0.989486,,0,50.3352
