gene,CGI_chr,CGI_start,CGI_end,mean_recurrence,meth_vs_exp_R_mean,meth_vs_exp_maxPvalue,age_vs_exp_R,age_vs_exp_Pvalue,WGBS_log2FC,WGBS_-log10(Pvalue),UCSC_CpG_Islands_Name,cpgs
MAD1L1,chr7,2232375,2233221,0.0009937065253395165,-0.12649852162675837,3.444876157146997e-07,0.10053173854768782,38.86044689096772,-1.2830475490954842,0.4510326724364624,chr7:2272010-2272856,"['cg10916967', 'cg13247668']"
RTBDN,chr19,12833714,12834485,0.46406094733355413,0.1477395253909391,5.69837426878591e-41,-0.011862508774417631,5081.453460833852,0.5525630739038685,2.347737607933849,chr19:12944528-12945299,['cg03303162']
PDX1,chr13,27919864,27921962,0.304074196753892,-0.17121960463033686,5.540399647084857e-56,0.07901090183020723,204.29324090807657,0.9391245990298852,42.99677424475029,chr13:28494001-28496099,['cg07624639']
HERC3,chr4,88591877,88593330,0.003201943248316219,-0.050082787120513866,404.2964010567176,-0.0872273492825823,112.65378499943974,-0.7608242672369249,0.3933041811070662,chr4:89513028-89514481,"['cg08871609', 'cg01368133', 'cg17215843']"
ZNF510,chr9,96777743,96778190,0.032626697581980786,-0.22688165457019716,1.035549928840132e-93,-0.11656444562402317,9.10227548933089,1.4322028784865857,7.047581007024123,chr9:99540025-99540472,"['cg08042643', 'cg13578229']"
ESYT1,chr12,56128456,56128670,0.001324942033786022,-0.04331235243765163,0.3457714251409444,0.07020995322162989,367.0934030439721,0.4251488152461328,0.4838863247561552,chr12:56522240-56522454,['cg16003301']
UBR4,chr1,19209657,19210552,0.0395826432593574,-0.06810188792388763,0.00036375986648808697,0.003959321782832589,6231.96959317496,-0.5730686105112346,0.3219567830226779,chr1:19536151-19537046,"['cg17239185', 'cg01624305']"
SLC1A2,chr11,35418828,35420335,0.34227669206138894,-0.1304056130187258,1.1554999050977544e-20,-0.0630824947809406,567.8641264714463,1.4497422100639286,29.904331028218888,chr11:35440375-35441882,"['cg18494399', 'cg07724977', 'cg21163960']"
APBB1IP,chr10,26438132,26439063,0.024677045379264656,-0.2888358094551252,1.1057967822299466e-123,-0.1889045478600715,0.0011618499492572316,-1.3424607751349746,0.0244653187327014,chr10:26727061-26727992,"['cg06535993', 'cg14022711']"
GGT7,chr20,34872627,34873063,0.012918184829413714,-0.13116700005373527,9.377855302583013e-32,0.07848661678290403,211.86564312363151,0.8342229213653044,5.380244945187236,chr20:33460430-33460866,['cg21786349']
IMPACT,chr18,24426346,24427043,0.2858562437893342,-0.331836275734897,2.633631368084042e-225,-0.16267785922666844,0.04802257402741233,0.8483249430373113,2.373845194123857,chr18:22006310-22007007,['cg02241481']
YPEL1,chr22,21735335,21736620,0.001324942033786022,-0.04577945449115227,0.19762203780938256,0.11038691268312142,16.27968977200867,0.9451615215800676,15.958765660717935,chr22:22089624-22090909,"['cg03722586', 'cg03667269']"
RPL13A,chr19,49487178,49487708,0.018549188473004307,-0.02986379219628274,296.46427240161705,0.03676654244274441,2135.4033932420675,-1.1969014990154447,0.067906316458798,chr19:49990435-49990965,"['cg27640908', 'cg18745184', 'cg15680443']"
NDRG1,chr8,133296085,133297902,0.0273269294468367,0.0005063189810657724,836.1072127742644,0.1798401741590807,0.004475702871523155,-0.4571204631084093,0.5248022228403254,chr8:134308328-134310145,"['cg17365845', 'cg18745406']"
ADAMTSL5,chr19,1512962,1514035,0.1896323285856244,-0.07106175360166726,0.0005527254173658516,0.12203984558352636,5.3108294299833405,0.7276570845909516,8.86148801886788,chr19:1512961-1514034,"['cg23295637', 'cg04529543']"
XKR6,chr8,11200175,11200970,0.47747598542563763,-0.38309509416455656,1.355392427556207e-290,0.1376506549722649,1.0110014775913545,2.012028937550239,105.167565157364,chr8:11057684-11058479,"['cg11434468', 'cg27025752']"
ZNF225,chr19,44113337,44113678,0.12056972507452798,-0.07943732957205249,4.262603801546613e-10,-0.24030888581489612,1.5186298145030606e-07,0.0952822407522919,0.078560081783527,chr19:44617490-44617831,['cg01080410']
TNFAIP1,chr17,28335045,28336022,0.11493872143093739,-0.010318645797265982,466.76529993160904,-0.27535472682954015,9.077687039214872e-11,0.1619564192972118,2.07766045548443,chr17:26662071-26663048,"['cg13453053', 'cg20419127', 'cg06164185', 'cg26663469']"
ZNF521,chr18,25350054,25350940,0.06740642596886386,-0.0859579617940365,5.408679900829069e-12,-0.0018397759945126858,6547.409149775738,0.1525858232103419,8.841429020402982,chr18:22930018-22930904,"['cg17133724', 'cg25381711']"
TMEM41A,chr3,185498522,185499343,0.04231533620404107,-0.03888795105712898,5358.310661599649,-0.03383235905921102,2409.7217774069863,0.5156961873395668,0.7081866210995846,chr3:185216310-185217131,"['cg15503553', 'cg17251433', 'cg16088307', 'cg07300316']"
NKX1-2,chr10,124447240,124450327,0.19542894998343824,-0.16179030791819643,6.18658890127443e-30,-0.021383529314370972,3802.8272015134585,1.4348253097570185,90.25783186227385,chr10:126135809-126138896,"['cg25531679', 'cg14233800']"
ZNF527,chr19,37370789,37371331,0.011482830959478857,-0.27921221440016236,1.4393983213307938e-102,-0.03958566819588493,1891.967555347141,-0.0760872921517172,1.7409429056224932,chr19:37861691-37862233,"['cg23304339', 'cg23643471', 'cg14690220']"
DDX5,chr17,64505361,64507448,0.00483603842331898,0.003995442703944617,3836.665544390415,-0.10226066217116189,33.52894915049073,-0.1090755626529121,0.9246673048065988,chr17:62501479-62503566,"['cg00003784', 'cg09019432', 'cg02363317', 'cg18009825', 'cg09141038']"
MPND,chr19,4343269,4344030,0.009605829744948658,-0.04396461915729102,0.26448064044638336,0.0025736807662031028,6438.027778829274,0.1623143243281223,1.5825668803042798,chr19:4343266-4344027,['cg02608596']
DUOXA1,chr15,45129038,45130196,0.4060947333554157,-0.32071324876588003,1.6279535592005282e-209,-0.02842130558574286,2971.0264785065046,1.6899921700448377,70.4812819436251,chr15:45421236-45422394,['cg10496082']
DHX9,chr1,182839177,182839987,0.012255713812520703,-0.058198109324310195,4214.260895996214,-0.072443820086242,317.93742492351737,0.2626180436257412,1.5576735882991546,chr1:182808312-182809122,"['cg10240684', 'cg04841648', 'cg07167398']"
B4GALNT1,chr12,57631878,57633273,0.08926796952633323,-0.10630855979811538,2.462673993393472e-14,-0.05820365297751133,750.7403407034122,0.4091588066712221,6.2786193128248255,chr12:58025661-58027056,"['cg02754295', 'cg22929808', 'cg21074433', 'cg21548005']"
PSMA1,chr11,14520054,14520679,0.0182179529645578,-0.01261464973276759,4766.6057655236855,-0.21058374294358406,3.5120241248642105e-05,-0.6367566416558835,0.3104766339820998,chr11:14541600-14542225,"['cg12352359', 'cg23329752']"
CCBE1,chr18,59696482,59697769,0.49287843656840014,-0.14119860235840156,5.631012697781221e-34,-0.02166064595406938,3768.0566224608847,2.423749583385906,106.95369733485556,chr18:57363714-57365001,"['cg16443424', 'cg07126263']"
KDM5B,chr1,202806875,202808599,0.03527658164955283,-0.1249382886221229,3.051029874646067e-24,0.06686726231262104,452.34828544708313,-0.2966727606753339,0.488761178144751,chr1:202776003-202777727,"['cg24354901', 'cg09889216']"
LIG3,chr17,34980333,34981227,0.002649884067572044,-0.015226561235173026,6135.342959368785,0.12434802754447881,4.203722865207485,-0.3910425731828383,0.0523872081690527,chr17:33307352-33308246,"['cg02930207', 'cg23253879']"
CMTM3,chr16,66604351,66605658,0.00728718118582312,-0.4425777794629915,0.0,-0.26493309760361816,9.276032939813827e-10,-0.6961145012534314,1.2799113416641852,chr16:66638254-66639561,['cg00355909']
ABHD11,chr7,73738234,73739386,0.02964557800596224,-0.054787474754714835,0.0023609831937083086,-0.24930311204640912,2.5128131608227698e-08,-0.3578032503809261,0.3321330903041481,chr7:73152564-73153716,"['cg18274279', 'cg03938320']"
TDP1,chr14,89954556,89954831,0.006293474660483604,-0.13389251489889936,3.411093527510482e-33,0.03892923874740772,1946.892996852042,0.2761723000706839,1.2160617762686088,chr14:90420900-90421175,['cg13517974']
SLC19A1,chr21,45541754,45543164,0.019046041735674063,-0.0018672126598082645,6726.373948758306,-0.30572607666548424,5.770859068787707e-14,-0.0216621355885652,0.0321590307642131,chr21:46961668-46963078,"['cg02817167', 'cg11940663']"
STRAP,chr12,15881997,15882902,0.020094954179087996,-0.10922622899698985,1.034485470195173e-11,-0.14110310132247403,0.683352316798733,-0.2432066697625791,1.5634461612052015,chr12:16034931-16035836,"['cg01868559', 'cg01933251', 'cg08180934', 'cg01608167', 'cg07111599', 'cg26991024']"
NFATC4,chr14,24366604,24367014,0.07916528651871481,-0.21143569380430371,3.7174517818891843e-87,-0.028361436404204764,2977.6304233220717,2.238688966986338,12.912017437997362,chr14:24835810-24836220,['cg25076767']
MEMO1,chr2,32009584,32011179,0.020536601523683338,-0.0049245206834324685,5554.683525651451,-0.22522540040014247,2.644680766636852e-06,-0.4764328672689915,0.0503473973725866,chr2:32234653-32236248,"['cg02727605', 'cg06260059', 'cg17678946']"
MYO10,chr5,16935446,16936299,0.4190129181848294,-0.3068365519209969,1.0503239791442597e-190,-0.03316786783950033,2474.805973953109,1.006505607819641,14.936072513993595,chr5:16935555-16936408,['cg17942573']
FAU,chr11,65121664,65122459,0.01700342276692061,0.0009100874738742111,6199.687446578675,-0.04178141354860418,1715.9478263055662,-0.458395228605121,0.9099861398547028,chr11:64889136-64889931,"['cg10490271', 'cg02974499', 'cg05258139', 'cg01513909', 'cg06933752', 'cg16716917']"
CPSF3,chr2,9422997,9424153,0.006541901291818483,-0.08717048808968911,3.5985851411404397e-06,-0.24669450925641834,4.2655545347041626e-08,-0.7971826164681914,0.2319090824742717,chr2:9563126-9564282,"['cg07179925', 'cg00024812', 'cg20361001', 'cg20093808']"
ZBTB2,chr6,151389959,151391694,0.018549188473004307,-0.04159813004102294,0.6897181180845556,-0.030857169881155833,2709.5657097337935,-0.8985077133471259,1.060962219270545,chr6:151711094-151712829,['cg24128593']
ACTN3,chr11,66546736,66546984,0.03875455448824114,-0.04065542846538159,0.9960983334614117,-0.014242187204365191,4748.2025640030615,1.038399411623399,13.185390695691774,chr11:66314207-66314455,['cg18257026']
COX18,chr4,73069227,73069933,0.0037263994700231866,-0.0105784688037331,315.90360810773683,-0.07780470053498233,222.0734582143321,-0.7569737853353667,0.0342157760717638,chr4:73934944-73935650,"['cg07242215', 'cg00774050', 'cg00646883', 'cg03217679']"
DAGLB,chr7,6447675,6448119,0.04819476647896655,-0.04635093185567337,2657.762061698191,-0.2497378577784669,2.299337424145475e-08,0.0939727706660489,0.600055282112135,chr7:6487306-6487750,"['cg18526602', 'cg07129212']"
SSBP1,chr7,141738204,141738593,0.015568068896985759,-0.030410595835052217,7872.959617223774,-0.2234517073393583,3.6531434690524485e-06,0.4519437507419374,1.0133147114319905,chr7:141438004-141438393,"['cg24980583', 'cg12473838', 'cg26449836']"
SCD5,chr4,82797856,82799088,0.01142762504140444,-0.18462795535003845,5.713659616101344e-47,0.07341118700120351,298.4342660055656,0.3205515280094946,4.451174117388906,chr4:83719009-83720241,"['cg19746194', 'cg10724771']"
MFSD1,chr3,158801720,158802540,0.07563210776195207,-0.08765235940083448,5.429915744427623e-11,-0.27236827768800803,1.7852837553429894e-10,1.2712332905956738,5.509011745334186,chr3:158519509-158520329,"['cg07765813', 'cg16289538', 'cg06667063']"
TTC14,chr3,180602035,180602605,0.22689632328585624,-0.303966947636489,1.0025067528496778e-180,-0.08942295795591595,95.32485330677979,0.752140157502168,3.832569307231083,chr3:180319823-180320393,"['cg20047732', 'cg01335781']"
CABLES2,chr20,62407349,62407724,0.004416473445953406,0.017532418026767024,7922.339829835471,-0.05914759703867657,712.1344385556715,-0.1819490630712872,0.3181648124789816,chr20:60982405-60982780,"['cg22633769', 'cg15674680', 'cg22541963']"
PLA2G6,chr22,38181671,38182064,0.025836369658827428,-0.03613601057114537,5.244955569558885,0.03169464648465959,2622.973759033051,-0.1627235667589915,0.2076090381577872,chr22:38577678-38578071,['cg22515201']
COX5A,chr15,74937441,74938319,0.005299768135144088,-0.04990664738577192,0.019257579930325255,-0.18334362230687795,0.002678585769752126,0.1596300941051625,1.7268462402669646,chr15:75229782-75230660,['cg00023695']
TICAM1,chr19,4831421,4831880,0.0067903279231533616,-0.18971610279562823,3.1134686529709535e-36,0.126167373536836,3.4865369316663246,-0.285392368881354,0.1246919003829971,chr19:4831433-4831892,"['cg00087799', 'cg16722792']"
RABEP2,chr16,28924732,28925715,0.008612123219609143,-0.04886058375455102,2.4473527785247264,0.022266925474955866,3692.5324642038704,-0.448114692136941,0.8299592875766968,chr16:28936053-28937036,"['cg05990072', 'cg26628814']"
DCAF15,chr19,13951973,13952618,0.019542894998343822,-0.053074304327261096,3.686609522961496,-0.0320117633152437,2590.630991100025,-0.6471363447902246,0.2867361784647438,chr19:14062785-14063430,"['cg27288268', 'cg10689127', 'cg14668761']"
EGFLAM,chr5,38257723,38259034,0.608148393507784,-0.1079168874146916,1.0634096314801571e-20,-0.044434982524890525,1518.8682912921472,1.1317796187557343,30.39643501033644,chr5:38257825-38259136,['cg03205103']
DGCR8,chr22,20079883,20080377,0.03477972838688307,-0.049453808280696177,10.708235760522925,-0.05901651492432843,717.3994566863936,-0.592098078582608,0.0558573400918461,chr22:20067406-20067900,"['cg26372423', 'cg18251360']"
KANK2,chr19,11196819,11197600,0.008943358728055647,-0.03761832976612075,3.1075832544578703,0.039946003379555374,1862.2693740772402,-0.4528184949347966,0.6550373190836245,chr19:11307495-11308276,['cg26580856']
SETD2,chr3,47163299,47164846,0.01937727724412057,-0.11922417516469636,1.9006279525206257e-17,-0.03835566354991654,1995.7582530292123,-0.6408141585473249,0.6442641026165731,chr3:47204789-47206336,"['cg14705919', 'cg01702820', 'cg25864757', 'cg05971911']"
PIGK,chr1,77219311,77219567,0.04537926465717125,-0.18082047605021817,8.483322908749915e-63,-0.15535236316332746,0.12319136507320998,0.105856748053047,1.1961194136677702,chr1:77684996-77685252,['cg10103446']
VDAC2,chr10,75210234,75211244,0.005631003643590593,-0.049472920293549834,0.023528686344681183,0.05746239395982303,782.1985059459726,-0.5072792400588747,0.1251087174669143,chr10:76969992-76971002,['cg02888677']
MTPAP,chr10,30349032,30349350,0.01457436237164624,-0.13323693998917088,7.686897709408009e-33,-0.04945366527971644,1191.4244075576241,0.6095225911385704,0.9780185238195336,chr10:30637961-30638279,['cg13509954']
ADRA2A,chr10,111076232,111079545,0.27119907254057635,-0.061315580678769264,3.6326987846307945,-0.11750090345408606,8.314044991218475,0.8467237663681908,61.23297513419031,chr10:112835990-112839303,"['cg16886188', 'cg07560825', 'cg10524152', 'cg10706069']"
SSR2,chr1,156020598,156020989,0.04471679364027824,-0.009599348468118796,3058.759129533748,-0.26464566344513063,9.87605697492263e-10,0.1756367499487845,0.941204921487582,chr1:155990389-155990780,['cg06821274']
ILDR2,chr1,166975437,166975932,0.03477972838688308,-0.0743255297577774,1.568921586252075e-08,0.098024841566105,47.949170218204536,-0.7051697228155333,0.0026970526419926,chr1:166944674-166945169,['cg11503720']
IMMP1L,chr11,31509584,31509954,0.01937727724412057,-0.06627351396183764,0.0031368544344285883,-0.0014515164434589626,6605.323146980073,-0.0358988924750676,0.2137811808694112,chr11:31531131-31531501,"['cg25130734', 'cg08111895']"
CAPZA1,chr1,112618969,112619949,0.022060284862537263,-0.06324617349981432,1.7025557151514747,-0.2797288239574286,3.320536982839901e-11,-0.0061112001321533,0.5858643394352885,chr1:113161591-113162571,"['cg18768400', 'cg03523193', 'cg02661426', 'cg14377169', 'cg22429776']"
DERL3,chr22,23838304,23839479,0.039582643259357404,-0.37158895579195295,2.6587122349618424e-282,-0.055349735147451076,877.552099051833,-0.5143661961811686,0.0468414801854561,chr22:24180491-24181666,"['cg25940946', 'cg11417653']"
EDEM3,chr1,184754118,184755304,0.023352103345478634,0.0548734543995129,1.4586430157019115,-0.22530658159812555,2.6056972730400973e-06,-0.6076254206376884,0.017951506816518,chr1:184723252-184724438,"['cg19921776', 'cg13999501']"
CCNC,chr6,99568193,99568899,0.017555481947664788,-0.14171843900434256,1.704455314631466e-37,-0.11517985542313426,10.394386699968967,-0.659288429433222,0.2339348710311746,chr6:100016069-100016775,['cg03736562']
PRKAR2B,chr7,107044368,107045320,0.0017389864193441537,-0.11829735744838486,2.909404718870357e-23,-0.15166677194845973,0.1947852914405456,-0.5940130994533752,0.0021942307418918,chr7:106684813-106685765,"['cg16938614', 'cg00722445', 'cg15104702', 'cg18522413']"
GHITM,chr10,84139302,84139884,0.002649884067572044,-0.1014564950801091,5.168009687771763e-18,-0.3237663554639219,4.7391681828995e-16,0.2969921154022881,1.9773008036047883,chr10:85899058-85899640,['cg16348242']
TNFRSF11A,chr18,62324836,62326323,0.34183504471679366,-0.1885146088094705,1.5685494368772037e-68,-0.06967708129113515,379.71137029565415,0.6203155470210662,8.837480435468127,chr18:59992069-59993556,['cg11697226']
NT5M,chr17,17303213,17303992,0.002484266313348791,-0.07582919311724073,6.363220826690859e-09,-0.0001365818017762697,6801.606258967025,-0.5143878720736653,0.0741443150892327,chr17:17206527-17207306,"['cg21614420', 'cg07527330']"
RUNDC3B,chr7,87627642,87629128,0.43866622501932206,-0.19776497840851445,4.3560743634861335e-60,-0.0453123102631067,1457.4127538214696,1.380711884010652,26.88209582974099,chr7:87256958-87258444,"['cg17406148', 'cg18542829', 'cg17960051']"
KCNK6,chr19,38319736,38320309,0.023186485591255385,-0.1064482734118382,2.371476801682546e-17,-0.28899864292154065,3.711795895793649e-12,0.478385625645266,1.462739329301969,chr19:38810376-38810949,"['cg11682124', 'cg23998662']"
DAGLA,chr11,61680127,61680801,0.10152368333885392,-0.0885328128182499,0.015364672576382177,0.0069699127930459865,5787.577292122402,-0.0023553151610408,3.54317097045803,chr11:61447599-61448273,"['cg03410903', 'cg02917596']"
ENKUR,chr10,25016389,25017095,0.09539582643259359,-0.09029716307486735,0.0003461502264279088,-0.06973741545081849,378.2648428421545,0.7836147829225553,3.897347824580244,chr10:25305318-25306024,"['cg17991990', 'cg08847038', 'cg18971416', 'cg04689409', 'cg16316141', 'cg22974158', 'cg18634296']"
