,Beta
cg08100565,0.023299879294204268
cg02029478,0.03806999920895443
cg21830711,0.02322794735886034
cg04212979,0.024716046319044466
cg01758041,0.0327222529230999
cg25278669,0.013121984659094468
cg23901063,0.027852303623741484
cg05597766,0.03181568363603287
cg12500284,0.010891550865167781
cg15305643,0.02232711537672125
cg05895930,0.03440394520236185
cg09453116,0.01942770486688931
cg02473103,0.02422700114792624
cg19753230,0.026701610556399656
cg12499716,0.019014578897561942
cg07028821,0.028946562880944313
cg04666202,0.024739192274194355
cg19751897,0.027866454285691893
cg06419258,0.015143330993848807
cg10734276,0.013014786402778563
cg04590931,0.016985600781150106
cg19880899,0.018305606527670805
cg25021622,0.015947285787071903
cg04756034,0.016902909336962653
cg07007807,0.030588869815839748
cg02440537,0.03245030592012957
cg12836011,0.02942867529137114
cg09135113,0.013978675842979224
cg13705251,0.02284452792823056
cg01156768,0.015495678022101306
cg19234858,0.024496679188230484
cg19118262,0.03287470508000075
cg12832630,0.015865810785189012
cg24151229,0.025694379206302055
cg26356462,0.026512055466260138
cg03989125,0.02112632831463562
cg10489986,0.022504688967156853
cg27595997,0.021774049702460805
cg17147211,0.02967567799803349
cg17807131,0.01988580880011602
cg22788080,0.01837901114633367
cg23385550,0.027177759974805673
cg17749072,0.02456161729019512
cg06866814,0.027250009335679864
cg19585003,0.023785879315429585
cg19607838,0.016127459913706822
cg11693425,0.022329547550799286
cg10828820,0.024919163616057834
cg11099930,0.025109748730947005
cg17967973,0.029165800096174387
cg17663235,0.02069293242164947
cg02287630,0.019017967708224975
cg18539745,0.023615656049599625
cg20569141,0.01930959029105307
cg05126147,0.030531722496132736
cg05239513,0.025352534284633275
cg03571684,0.016095947700480836
cg14726403,0.027632337703822694
cg25524962,0.03308340280416033
cg03578886,0.02878978502003248
cg05654422,0.016187051305667263
cg12586496,0.02238312503097631
cg06238426,0.025927457114258028
cg00589914,0.026408295690651132
cg10530492,0.016522136311568972
cg17194243,0.01768659076025761
cg08039050,0.01745997374575686
cg08584184,0.02439838957399472
cg14641705,0.02061377855228337
cg21883621,0.023605984398339733
cg15908455,0.030933026406409558
cg09861710,0.03418843035686531
cg17052375,0.01958680687617526
cg26709251,0.015041407809266863
cg08803571,0.02380903791519972
cg24028161,0.022365515320644725
cg22417420,0.013429464372509638
cg08514185,0.012616757613333428
cg13145591,0.02990561824266061
cg19670923,0.011458283207819832
cg03244087,0.022200289814667422
cg15088777,0.026669308814247495
cg13703062,0.028388085040626503
cg24176030,0.017293943790779732
cg16995290,0.016814639260725045
cg20303303,0.015046880258503478
cg05509659,0.020329020340471026
cg02992856,0.02591486673559938
cg18392045,0.028831475917642402
cg11790217,0.024029637007215356
cg19104836,0.0254117436295191
cg19924335,0.03544068049124377
cg05996578,0.026260084538642967
cg10644176,0.026142989336729285
cg07636870,0.02848160399788254
cg01510903,0.020519639060951216
cg08315283,0.03669872245110244
cg23274604,0.01656481535830987
cg15882999,0.023467789090201398
cg00488691,0.017478216284433204
cg25692835,0.01827954235040093
cg25740621,0.022536247416868434
cg03701120,0.028238781795541137
cg13575339,0.02286073893199837
cg22359362,0.017814551695852453
cg23302845,0.020414546351989
cg15661450,0.015308252702422094
cg10699264,0.027585974815018996
cg24568647,0.02576232850137828
cg08781253,0.022320858741252007
cg02226871,0.017805616156757995
cg07391436,0.018361508457291523
cg03341991,0.017818990651872087
cg18907202,0.01423736005336225
cg05789608,0.03257243690623471
cg03197500,0.02823820815659914
cg19542630,0.021831998309908684
cg25323809,0.03164597845143358
cg01355476,0.015633858047130637
cg16212114,0.02636339306129382
cg07377586,0.020644409543094672
cg06681566,0.02193702683045053
cg16185365,0.01617930964953744
cg00067365,0.015605869430912979
cg15322624,0.02452577784625597
cg17241816,0.025537993689786403
cg22031629,0.027902727370898484
cg26419426,0.027492927962538043
cg19719340,0.0282848314689746
cg03074357,0.01570410622275901
cg23305229,0.02767774164967672
cg14177930,0.024198083590451322
cg05776488,0.023819516467911223
cg23551132,0.035004129477985826
cg23863900,0.018558939818959896
cg12832492,0.02231943865124701
cg26865258,0.013884925030652745
cg00288562,0.01864399199692159
cg06677352,0.023165825842933727
cg01621420,0.016070609820808844
cg14312018,0.03236968919787319
cg10568931,0.02169030797997888
cg01021053,0.01833644485041121
cg16430616,0.016505976442344136
cg15733534,0.025325489636175917
cg19448109,0.0181386458041187
cg06435046,0.021672553597062955
cg01619338,0.012697001722456974
cg20887711,0.02721215930397854
cg16202187,0.010474172091452702
cg13030132,0.021486547855447447
cg02824295,0.01850928506662438
cg07006158,0.02953478699121768
cg02260386,0.015411048268517285
cg07309082,0.0269329682888996
cg11077561,0.026095129242450568
cg06170053,0.026008938131055485
cg27068170,0.02676543232682573
cg19121857,0.027465469537841413
cg20681735,0.018816313312944095
cg16569014,0.032331381535667204
cg15724773,0.017655946374935817
cg17101358,0.025322985213506347
cg18302582,0.01840900822860241
cg11677998,0.02661848060338696
cg14981546,0.021757332367776338
cg20358124,0.02970788072065812
cg21881034,0.030799520108408945
cg22701913,0.024955393975428092
cg06848689,0.01723691437844781
cg08053598,0.018533182803352914
cg14106119,0.013885736424071291
cg19485873,0.02320735239125888
cg12163131,0.027417517192633956
cg27477148,0.01661263675145391
cg18328404,0.027012423884348064
cg24854095,0.0340443952004866
cg26039962,0.029445942624600378
cg00350003,0.020920150952681345
cg03122164,0.017215535238739695
cg02500844,0.02001018583394013
cg14895945,0.013646427140754522
cg04279588,0.015334899788530842
cg08021986,0.011612844970364609
cg25593916,0.033462379145157546
cg03552658,0.020089592860977782
cg04826516,0.025973022739289465
cg20970697,0.021006102556218677
cg11183136,0.023917758226707057
cg09584112,0.02785295023460755
cg17771854,0.020998321784042654
cg26187514,0.027943125600079534
cg10284592,0.013726351726992124
cg18342032,0.025511683654264424
cg11465371,0.02516386743151896
cg26304213,0.029737618680102208
cg06585820,0.02451788468004891
cg14580502,0.019940277461682393
cg19697085,0.01665888174633673
cg04775668,0.02861856326454846
cg26738606,0.029907108001349016
cg26936930,0.01627024674101572
cg20011998,0.03032876482665368
cg09840174,0.017320469834110504
cg26672088,0.0348741427452628
cg00695560,0.019847912751930274
cg24348442,0.02871810687058968
cg00696023,0.024075882807202464
cg15273066,0.018956036358729864
cg02205221,0.021711379910235525
cg12498453,0.015120188657007034
cg00853714,0.025320455893494857
cg08006166,0.012564549381211947
cg14579362,0.020670322907079066
cg04035070,0.03128826041587412
cg13359699,0.020836249557608627
cg00795626,0.02303630750540649
cg15010067,0.032938541969031135
cg23380270,0.024966382083671346
cg14246859,0.021627158632745006
cg12956209,0.029734118044425203
cg22334962,0.02307485735454219
cg16591054,0.02139422486144116
cg03284870,0.03011800647728069
cg23212324,0.02534386703078478
cg07537798,0.028453740700579905
cg05228379,0.03073435683541399
cg02464098,0.03607940324072192
cg25277553,0.02217463779029353
cg02036077,0.03265174734306395
cg04798497,0.018408955435025073
cg16219810,0.021734961696033363
cg04558112,0.0190223328661762
cg23501767,0.015215993796125192
cg13745957,0.026746203547006343
cg23197559,0.017823149891899665
cg11889876,0.02805915611499097
cg13905264,0.02273174611536487
cg24290286,0.02859997692069095
cg15714196,0.029653942217238452
cg08663159,0.035611810426232314
cg19306421,0.014182270905265163
cg16364152,0.020365114703428687
cg11224232,0.024480992556995165
cg15143799,0.02580730605104572
cg02944245,0.021473125365527167
cg02947424,0.033101786267612426
cg15225657,0.017582702823611896
cg23664192,0.015287318840021297
cg22831315,0.026293839989460673
cg00536383,0.019590944740793217
cg07467448,0.015570121085344366
cg22433210,0.02154293046477149
cg23048481,0.023535810126283484
cg10633931,0.022790405018788665
cg13863118,0.01616778223980266
cg20019019,0.031480987858775344
cg25365746,0.020785278593598782
cg11263584,0.025145964418122627
cg00259785,0.02613225794001495
cg11328875,0.019487983781435358
cg27459981,0.024543636664846737
cg15116388,0.012248421068434084
cg27548631,0.020292456345309295
cg12955583,0.013853076415715015
cg19056506,0.015008153408371212
cg15340874,0.015747237942910924
cg24171114,0.0282453700697925
cg16570890,0.019941587333061516
cg11628076,0.029176593511955222
cg15345126,0.029392238488809376
cg06641299,0.018479375779429104
cg19440484,0.025912971997885153
cg22895420,0.02090646699471004
cg05059663,0.01869361352395285
cg19747876,0.027850387969469884
cg14874121,0.019573450442404456
cg09498379,0.011449434363718852
cg23788592,0.029428457180151534
cg12749863,0.026024095966749206
cg06892005,0.02211698955451109
cg16819604,0.03414363087005817
cg04790084,0.02389380165204381
cg15130840,0.023778453644752697
cg24580106,0.02002401394429297
cg02801839,0.025659770912670157
cg09578463,0.0249977997755689
cg26161849,0.026645523566270268
cg07040133,0.02821581554394412
cg09432613,0.02562699602247286
cg08630279,0.02108230848600078
cg10046127,0.01874837029823547
cg23951789,0.02063080023982814
cg00607264,0.016661469861085795
cg21711672,0.014139600039078467
cg24376021,0.023776734133311845
cg09671146,0.03480858624292134
cg14198223,0.015349089333879266
cg21489622,0.021592941350414483
cg18349911,0.020259100386769292
cg18512161,0.0220016161010891
cg13049960,0.01824164272883964
cg18236224,0.02266376115764789
cg04725234,0.02390108007368755
cg15623216,0.027112309748155688
cg09026481,0.022156947585005086
cg17200768,0.03177531109148282
cg02966076,0.020490571075110767
cg17228900,0.03296456273136455
cg05595602,0.03262819283148251
cg14944578,0.025311520487686052
cg09278656,0.021998512248998618
cg22287064,0.029561970308807976
cg20064928,0.025162509200470008
cg20018912,0.019280692196777433
cg13843771,0.01518937539609914
cg27574828,0.03508907780549268
cg07807047,0.02805675246076798
cg16295725,0.02226054223681703
cg08082142,0.028542993569051486
cg22678952,0.01438339610867544
cg05925971,0.024030784112894214
cg07628138,0.028685084293267264
cg11712458,0.03079707334657513
cg16572315,0.0241650596551469
cg11346764,0.023916638260683288
cg12805580,0.032228110261042546
cg16400469,0.017459331244957733
cg14618681,0.01692256722006583
cg21010566,0.02127231807731721
cg03745244,0.02248392602766281
cg10282371,0.016620204329558123
cg13903809,0.012129097904874512
cg06606456,0.0243401572650009
cg00775615,0.013354179295338194
cg18746451,0.023735999883658567
cg04940515,0.029800607942253574
cg17491987,0.02526730806618287
cg01369328,0.02006699179129413
cg18403480,0.03371798447102936
cg24521633,0.026813786099586675
cg13042536,0.0247981855073074
cg26723560,0.01898641170531929
cg27471092,0.02225454822785687
cg10631694,0.023039413046037387
cg14076496,0.01990076151079176
cg03286235,0.019287738253980013
cg19646327,0.025363693609037414
cg13026483,0.029330786924106327
cg23333970,0.026073379278076358
cg13343565,0.030952046985792354
cg19250101,0.022924651435799793
cg09170051,0.014324706802670409
cg17457528,0.017417584747910195
cg17017278,0.02614902414013769
cg13155114,0.020850158992444218
cg06907744,0.026142272485359507
cg20448717,0.024101124903585982
cg19007412,0.02372914453124629
cg09802426,0.03150992017496309
cg03475420,0.019910214652940548
cg13703721,0.029148657846277938
cg02053964,0.019808398578214245
cg15399604,0.03438597347265846
cg10530104,0.02874353827216437
cg12179044,0.023777112749000764
cg25670330,0.023199444486269753
cg00295835,0.02544443046001731
cg01672820,0.014382782268780838
cg07318996,0.02728185551384451
cg10752545,0.022760890891020593
cg13094219,0.03827418620461147
cg24187437,0.026708636121246944
cg08482670,0.021699899439717316
cg25853833,0.021791843203096475
cg15403346,0.021420408125077468
cg16338822,0.02638797057998096
cg10172107,0.01766510132916724
cg23973558,0.01751360046716632
cg14430982,0.014719042679716542
cg16507354,0.01975067152542362
cg07060183,0.027841437401535753
cg20641289,0.025113641844619
cg09048084,0.013741076694099432
cg12776163,0.030345082362949218
cg12762517,0.02699482572784166
cg19734811,0.036541170197199324
cg09345431,0.02459487750139585
cg11017269,0.01779521841622961
cg13373321,0.03056027808875433
cg20477929,0.016688217420691202
cg13244110,0.02945110441224373
cg24883709,0.011559604683221427
cg16732880,0.013360117466044666
cg06073386,0.023322778125816686
cg15705054,0.02653895000638833
cg24481891,0.023715858920925356
cg19851137,0.028713214039795768
cg00399596,0.02684613873141884
cg10453823,0.021767159417477575
cg22160726,0.026989655372840635
cg04616691,0.02600995961499901
cg25545394,0.027433222336170664
cg10530644,0.025926613578636716
cg11811464,0.021940244894446324
cg03878377,0.019510086542935408
cg04812760,0.022350027382217735
cg23580410,0.02277861229160549
cg23187103,0.015225020853631789
cg23330710,0.01992533998257483
cg01579928,0.016475531241481017
cg15084758,0.024355578830244064
cg01036296,0.021262202534861396
cg12103149,0.016705502953942918
cg08232380,0.021007088497770235
cg09479134,0.015237217549918315
cg19707654,0.025502738196969257
cg13798721,0.018436936776263048
cg26373379,0.0166414413590143
cg08516516,0.025374265038224087
cg17944241,0.021786048112899623
cg03618257,0.014350088136026758
cg12483699,0.016677867967503878
cg16203911,0.02680269744354129
cg21921513,0.02114642868615762
cg25479468,0.016223070622932767
cg19786287,0.020208391222099182
cg09638556,0.02362499664851156
cg15980492,0.030309211551526057
cg26125443,0.025829809674305586
cg27099373,0.02177863129171974
cg26485174,0.02489605614912033
cg03203223,0.020808616186034235
cg06323427,0.028693418501836737
cg22760295,0.020220304266874326
cg22323778,0.028117982385118315
cg16086310,0.0314704646037291
cg10929349,0.03049322916321146
cg00999865,0.01642140738286485
cg07160630,0.025573961016524743
cg07761290,0.014284122579433869
cg09472953,0.016252902616645953
cg06588247,0.0244827165274906
cg27637018,0.014570127564276609
cg05294936,0.031505942519168786
cg09087110,0.01952023303635809
cg22103764,0.024161537741241797
cg18233405,0.013834804296938435
cg24890043,0.017091315557382022
cg13483916,0.03243845688097687
cg12059012,0.02454106201102462
cg09964326,0.030217281418865732
cg09665336,0.029682120221517342
cg23671600,0.02529196310623364
cg26891924,0.021064217441722287
cg25521963,0.02924248353335509
cg23339899,0.03291181727601943
cg16480660,0.015064480521036084
cg18960642,0.019428158626047135
cg18398007,0.01884032899975153
cg06830555,0.01690752499792779
cg04794901,0.023873056152191013
cg01289902,0.03233006203801725
cg23922081,0.02810613214846107
cg11697226,0.02648110981148932
cg05637903,0.020698619385759166
cg02862904,0.03338813258630627
cg11793701,0.0229183466862425
cg01662117,0.03213248408466732
cg04559986,0.027555453784488294
cg10798059,0.02889553676369756
cg23521140,0.0268746235772102
cg11502800,0.024723939492805772
cg01653672,0.028877529766872648
cg19178320,0.026314790686601912
cg10001282,0.024766840149582
cg02289741,0.021650006396288692
cg08879373,0.01631213441627501
cg23241429,0.02274317101605544
cg19932097,0.015521998232072932
cg06319390,0.016250069951402435
cg01416241,0.023473339944642953
cg12989890,0.01911025760027688
cg11099586,0.016285718131175783
cg03618177,0.026104450627268468
cg19400780,0.010427625767707376
cg10594709,0.023320156220755044
cg09487733,0.03543288487643702
cg10706642,0.02689171782692556
cg17359064,0.03571859828250778
cg06866005,0.013707410717836906
cg12635019,0.016554988500341032
